business_name,platform,post_id,post_url,published_at,caption,hashtags,media_urls,likes,comments,shares,top_comments
Vieira's Gym,facebook,1516249020503563,https://www.facebook.com/vieirasgym/posts/pfbid032jJDtHxEHJxYi73QHkgKwdbkrnTd4aVnUdmL62aSjKBwTWoF5s4y8s8huykJs7z4l,2026-01-19T09:09:27.000Z,"‘’Fomos criados para avançar, crescer e subir de nível. A nossa natureza é de crescimento e isso implica esforço e trabalho duro…no final vale sempre a pena”.🥊🥋 @ayed.vilas @kaz.lukas @larson_sithoy @joaquim_nhanala @banze.btw",,https://scontent-lga3-3.xx.fbcdn.net/v/t51.82787-15/619839491_18402385222126051_928952427689340513_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x1080&ctp=s720x720&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=sadTdI8_MgkQ7kNvwEVuKuy&_nc_oc=AdoREygiDjlPO9wPLROB3K9plDmIm7bzxqGnVH5YnWcZOq1-MjePHI2p19VOUA-G7jQ&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=gplL-bDEePPXxAtUlceGQQ&_nc_ss=72289&oh=00_AQDFrjnTUX1uPocyghHYuHo2jv3t8x4LCt1EstmFWNokrQ&oe=6A6D5012,4,0,1,
Vieira's Gym,facebook,1505341391594326,https://www.facebook.com/vieirasgym/posts/pfbid03Y3NfUn6VEaZRmxPCdSVKqdNdUipbBPmZBCxJQix618AxjmDUybZv4ar4YrJ3deJl,2026-01-06T11:49:07.000Z,“Cada desafio é uma oportunidade para crescer e se superar. Enfrentemos juntos com determinação”.                         #taekwondo #maputo #matola #martialarts #vieirasgym  @ayed.vilas @derciodaude @kcorreia.vieira @davidandrade64,"taekwondo, maputo, matola, martialarts, vieirasgym",https://scontent-lga3-2.xx.fbcdn.net/v/t51.82787-15/611269913_18400914520126051_7353624116514207761_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x754&ctp=s960x960&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=g2Md0IjH4nEQ7kNvwGNUgQf&_nc_oc=Ado9BsBTIc1Ps8K10UXkW2OQB_SDynhT6OcNnr7YreGgqHWp3gSNNrg7PP3nmyRK-AA&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=gplL-bDEePPXxAtUlceGQQ&_nc_ss=72289&oh=00_AQA4BdYWvJOWTrqjcTywVJnok_KA7lhzc7-Kda8oKSyVVQ&oe=6A6D4F9C,0,0,0,
Vieira's Gym,facebook,1499794242149041,https://www.facebook.com/vieirasgym/posts/pfbid028Fq7tLzvUgMhne4kiWhVZ7b3c1Q8sw4ygW69WWCm61YGpkRyim4BY9rHpRwpg7YUl,2025-12-30T12:46:09.000Z,"“A dor do treino é temporária, mas a satisfação da conquista é para sempre”.  Muitos parabéns pela nova etapa 🥋🥊🇲🇿… @djv.ofc  @ivanchunguas  #kickboxingmoz #wakomoçambique #vieirasgym #maputo #matola","kickboxingmoz, wakomo%C3%A7ambique, vieirasgym, maputo, matola",https://scontent-atl3-3.xx.fbcdn.net/v/t51.82787-15/608177711_18400030924126051_717605435805103536_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x1636&ctp=s590x590&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=YwxSv-ydUn0Q7kNvwEMHv4z&_nc_oc=Adq3hUnrBPQdeRxYdZ6TyPINN0guYiRugur-4ryDyqkyyPQZmhoYYkJsZ5EHBETpfQs&_nc_zt=23&_nc_ht=scontent-atl3-3.xx&_nc_gid=90VW3uU32NSbKnhXXCBSJQ&_nc_ss=72289&oh=00_AQCNxfduSZoqbDRwvIh6WLCM1d_l8tfQTiFWelkrshT2yA&oe=6A6D4718,5,0,0,
Vieira's Gym,facebook,1495725489222583,https://www.facebook.com/vieirasgym/posts/pfbid0wpohiL8PUM6QrdjkxJ4toUBzW44Q4MHueX7wt6p7VAqmppmbuC9m2d9Kyam5mxgQl,2025-12-25T08:17:10.000Z,🚨Nb:O ginásio continua aberto para os alunos interessados em usar as salas de treino nos horários normais de funcionamento obrigado💪🥋🏋️🥊🤼‍♂️  #vieirasgym #ginasio  #maputo #matola moçambique🇲🇿,"vieirasgym, ginasio, maputo, matola",https://scontent-atl3-3.xx.fbcdn.net/v/t51.82787-15/605788477_18399432469126051_1818456259148906563_n.jpg?stp=dst-jpg_tt6&cstp=mx1365x1820&ctp=p526x296&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=xSaYA7QXfKgQ7kNvwF8mLPV&_nc_oc=AdqvvC7u6nujQofn4kkqaK7b94oezH4oPGNaGovschNap_x406TwXCo5CmStHToNqXI&_nc_zt=23&_nc_ht=scontent-atl3-3.xx&_nc_gid=90VW3uU32NSbKnhXXCBSJQ&_nc_ss=72289&oh=00_AQA2d-zmjFBa-CzvDwO_tmC1125pWJQCu60zSmSFpsFTtw&oe=6A6D5840,2,0,0,
Vieira's Gym,facebook,1484696613658804,https://www.facebook.com/vieirasgym/posts/pfbid0aALtYduJaXvKTuv6LXdXixvBzsFrsh2C1eidwryzCzthUwjk2VFw18DuStLXd7Wxl,2025-12-12T12:31:41.000Z,#wakomoçambique #kickboxingmozambique🇲🇿,"wakomo%C3%A7ambique, kickboxingmozambique",https://scontent-atl3-2.xx.fbcdn.net/v/t51.82787-15/599906801_18397933633126051_4608931817862446032_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x943&ctp=p180x540&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=udHX6G9zz8gQ7kNvwGSGqom&_nc_oc=AdqWaABUcLn39jQB5aE98ViunvjyWIuCPBYjo6YdkLy-mMBCzdio_ZkwV9fCezKP2wM&_nc_zt=23&_nc_ht=scontent-atl3-2.xx&_nc_gid=90VW3uU32NSbKnhXXCBSJQ&_nc_ss=72289&oh=00_AQCe1YHUIBxIdL1dAhB-Vql-5n1LJ2qMnLsg9oKcovJ3_Q&oe=6A6D5311,4,0,1,
Vieira's Gym,facebook,1475542891240843,https://www.facebook.com/vieirasgym/posts/pfbid0uchhgbpkVToDXu55GfQncVv9C4ScQ1EEwMyjy3w7gyAosL3RnAqSTnQqz2M5Yebvl,2025-12-02T08:00:40.000Z,@kaz.lukas @ayed.vilas @mr_chutumia @vieiras_gym @djv.ofc,,https://scontent-lga3-2.xx.fbcdn.net/v/t51.82787-15/589107718_18396707023126051_1573673716240471718_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x1080&ctp=s720x720&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=iBx3p83dQKQQ7kNvwH3SMqs&_nc_oc=AdqKRF5mTVxnFx4GCrVBUujy1FBY6dP0SxHw5L2lx6d8mA4lgCZ91Ih_gqwQgrasJwE&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=QBbHbXqu6O-SFz84Y9FPcw&_nc_ss=72289&oh=00_AQD8qpSb9manz6_YfA0ISIC61azrW9wnXxvA8V1TnHJqxg&oe=6A6D3D9B,6,1,1,[object Object]
Vieira's Gym,facebook,1456674449794354,https://www.facebook.com/vieirasgym/posts/pfbid02kKK6YQHhqnPbdihxBNuJD9c1AhXdEZwsTpJUb1sLeDvcBizo2uiAMr5UViTgJsUJl,2025-11-12T12:40:44.000Z,Nenhum objetivo é inalcançável quando trabalhamos em equipe e nos apoiamos mutuamente. @ayed.vilas @natalinotkd9 @derciodaude @joaojessen,,https://scontent-lga3-1.xx.fbcdn.net/v/t51.82787-15/581970454_18393456136126051_3295925087447254493_n.jpg?stp=dst-jpg_tt6&cstp=mx1279x1366&ctp=p180x540&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=XC5NsXb_FgcQ7kNvwFcSq8C&_nc_oc=AdoxKRzopqu7xBLBp3_egWots0t24EUHXf4Gho49AZrkYq2gyoY5nZwQ3hmZF8y7V0c&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=QBbHbXqu6O-SFz84Y9FPcw&_nc_ss=72289&oh=00_AQBvF4ICe-gOMht9syUyjdN7Tko-i-5Tj3_dfRuopEi7yA&oe=6A6D3CF7,10,1,0,[object Object]
Vieira's Gym,facebook,1433972595397873,https://www.facebook.com/vieirasgym/posts/pfbid02cTUCiU2Qq1Awt5Af7n17xPThuxojHj8nXs6uigGTUjCN7DJwqXLFF11PmK7S1iS9l,2025-10-21T10:24:57.000Z,,,https://scontent-lga3-3.xx.fbcdn.net/v/t51.82787-15/567264813_18389621803126051_8961864261518889606_n.jpg?stp=dst-jpg_tt6&cstp=mx1094x911&ctp=s600x600&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=OduLGjFljXIQ7kNvwHtEEYJ&_nc_oc=AdoBPl6Lal1jXDapf9UZ3ZA4HO-Z43zl8qcJXfxdVP4HM_sDLnNPn7A3mFBeQre1aNw&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=QBbHbXqu6O-SFz84Y9FPcw&_nc_ss=72289&oh=00_AQAirSY33Uf0xgfo-Gm5D4nmhSvRmB8vus4XAoL-KtSi2w&oe=6A6D4A8D,9,0,0,
Vieira's Gym,facebook,1415420637253069,https://www.facebook.com/vieirasgym/posts/pfbid02TTSpLx2o4cYY98s9tGwApaPviYKiaamJGyGE3JKAs89MgBufG59fcnzYKN9bK5Kyl,2025-10-04T10:02:57.000Z,Organização e arbitragem do campeonato de taekwondo 20.09.2025 @ayed.vilas @derciodaude @natalinotkd9 @kcorreia.vieira @joaojessen  #gym #maputo #vieirasgym,"gym, maputo, vieirasgym",https://scontent-dfw6-2.xx.fbcdn.net/v/t51.82787-15/559201838_18386495218126051_5507386497564803455_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x1440&ctp=p526x296&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=wdKdRUHOnGoQ7kNvwHBr8aZ&_nc_oc=AdosVDvXk-Ng6ZN5VCBgVi3Z_lKBGmrw15OQkM7TVtAS_Zfkz8vfAUVFmsawUuRDSIU&_nc_zt=23&_nc_ht=scontent-dfw6-2.xx&_nc_gid=gi7uOYaPxzZfohAJUFLo5g&_nc_ss=72289&oh=00_AQCM9nn6qCDuFa4kb8XC392gJzaJdnJEiaRucvNjqVnOMw&oe=6A6D516F,5,0,0,
Vieira's Gym,facebook,1413418920786574,https://www.facebook.com/vieirasgym/posts/pfbid0hLm9BQhxT7QvG4JQZ7ganCU3fBk126YXGmLMJeEssSsDamTRS3Dz4V7e7dpVf3NPl,2025-10-02T09:29:03.000Z,Campeonato de Taekwondo Técnica e Combate  20.09.2025       #taekwondo #maputo #vieirasgym #mocambique🇲🇿  @ayed.vilas @natalinotkd9 @derciodaude @kcorreia.vieira @joaojessen,"taekwondo, maputo, vieirasgym, mocambique","https://scontent-dfw6-1.xx.fbcdn.net/v/t51.82787-15/557428677_18386178013126051_6696946722801537047_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1440&ctp=s590x590&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=4yrXHMPeBLUQ7kNvwFdKSYW&_nc_oc=Adr424uWgRJ0l7L2FlOJtELU2L5gKY1ktr1JZRMAs7wH1vBQ2jKVZWYKp0h77SyGJUE&_nc_zt=23&se=-1&_nc_ht=scontent-dfw6-1.xx&_nc_gid=gi7uOYaPxzZfohAJUFLo5g&_nc_ss=72289&oh=00_AQAfLxnTuk8lSMvYk894dSTG5QxaYqggEB3Wj_VIcQwd5Q&oe=6A6D3BBC, https://scontent-dfw6-1.xx.fbcdn.net/v/t51.82787-15/558011932_18386178028126051_7252434226060350150_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1440&ctp=s590x590&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=aRIeg-yDxvoQ7kNvwFAyxKi&_nc_oc=AdophqETZaf8NEIUv3g2OHmIzsMrvOVpvfiZD79EyljBWtexnDcx8PwzUomeg8zGLmE&_nc_zt=23&se=-1&_nc_ht=scontent-dfw6-1.xx&_nc_gid=gi7uOYaPxzZfohAJUFLo5g&_nc_ss=72289&oh=00_AQAD-w_N_jAHuKhu0lOhGlQl6Pi7Vv3YZ0mjGrPf9_E-EA&oe=6A6D4AAF, https://scontent-dfw6-1.xx.fbcdn.net/v/t51.82787-15/557360437_18386178040126051_2099777730286187565_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1440&ctp=s590x590&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=PjAhHzW-eHkQ7kNvwE0-meP&_nc_oc=AdqwWE08PNOn2N2y3xCacf8ZQdEGdA-Rq0D0DLKH9nThgLDJeAlhVJTMgvWjwOnpSGg&_nc_zt=23&se=-1&_nc_ht=scontent-dfw6-1.xx&_nc_gid=gi7uOYaPxzZfohAJUFLo5g&_nc_ss=72289&oh=00_AQCgwLESEkU_73LL2wfnYtVbbE0YfKD7OQ1J6WjbD_7B8w&oe=6A6D364E, https://scontent-dfw5-1.xx.fbcdn.net/v/t51.82787-15/559666227_18386178049126051_1346711057035483224_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1440&ctp=s590x590&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=rpktDtEIjcEQ7kNvwF0VZ-b&_nc_oc=Adpkk2-mcOjWcY72YFeHjOY7Ael2cCk4RFaoEkqtgli157HwS6YRshPHLjyUiCw0WJU&_nc_zt=23&se=-1&_nc_ht=scontent-dfw5-1.xx&_nc_gid=gi7uOYaPxzZfohAJUFLo5g&_nc_ss=72289&oh=00_AQAfnpcvrHcccOVid-KoMkqsts-RuolTrKA__n8OXXN0Xw&oe=6A6D4EFC, https://scontent-dfw5-1.xx.fbcdn.net/v/t51.82787-15/558452602_18386178064126051_2747747443831867163_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1440&ctp=s590x590&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=3N9mWpkRm9YQ7kNvwFJFkQp&_nc_oc=AdogtSdVZ61y1hRGF9Qh3KQ8Q2dDIASwxZRqN17cxlTTiO_hVHro2mERQa6GtFqIqfQ&_nc_zt=23&se=-1&_nc_ht=scontent-dfw5-1.xx&_nc_gid=gi7uOYaPxzZfohAJUFLo5g&_nc_ss=72289&oh=00_AQCEQd-ZvS9zuUepN1pYkmrJLOdlpEAW8Ej4-lmMxSvVJQ&oe=6A6D4997",2,0,0,
Vieira's Gym,facebook,1403436011784865,https://www.facebook.com/vieirasgym/posts/pfbid021vEDvvvRkBZwPbrG9BtThBV6qM9vQtmnAa3ZZ76uLDwabp4fWLv3sFNjmKwNMjjCl,2025-09-22T10:04:03.000Z,O nosso muito obrigado a Equipe de arbitragem/ Organização do campeonato De kickboxing L.C.   #wakomoçambique #kickboxing #vieirasgym  #maputo  @kaz.lukas @ayed.vilas @ivanchunguas  @kcorreia.vieira,"wakomo%C3%A7ambique, kickboxing, vieirasgym, maputo",https://scontent-dfw5-2.xx.fbcdn.net/v/t51.82787-15/551981828_18384676420126051_3295109863735284680_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x1115&ctp=p180x540&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=3ADUJbDqLUMQ7kNvwEWNFaF&_nc_oc=AdpQueXUDBfKgEKqgGUTIQlMXdmSql-r26_vVn25QdDbg34EZrmbBPzwJXC8Dd8LP3o&_nc_zt=23&_nc_ht=scontent-dfw5-2.xx&_nc_gid=gi7uOYaPxzZfohAJUFLo5g&_nc_ss=72289&oh=00_AQCPuKuYqzSUvh3q7tUl2lLloQealVtev5gmFZguldHI_Q&oe=6A6D562C,11,0,0,
Vieira's Gym,facebook,1397581622370304,https://www.facebook.com/vieirasgym/posts/pfbid0dW5jeAoVWQta5u1Csh3L9u5wpkFZds3GCQzeKtbGux7f2psrhTjq6Bs7U92cv7PLl,2025-09-16T08:41:32.000Z,"Parabéns a *todos os intervenientes* neste campeonato de kickboxing!🥊🇲🇿
Organizadores, atletas, treinadores, e público — todos deram o seu melhor e mostraram que, quando trabalhamos juntos, *ninguém perde, todos ganham.* 🙌
Foi bonito de ver o espírito desportivo, a entrega, a evolução dos atletas e, acima de tudo, o respeito dentro e fora do tatame. Cada combate foi uma aula de superação!
Quero deixar um destaque especial para a *nova escola do Tsalala(Matola)*, que mostrou que está a crescer com força, foco e talento. 👏 O futuro promete — e muito!
A caminhada continua. A frente é o caminho.
*Vamos juntos, passo a passo, levantar ainda mais o nome do kickboxing!*
*Força a todos e até o próximo Campeonato!* 💪🔥🥊🇲🇿 @kaz.lukas",,"https://scontent-lga3-3.xx.fbcdn.net/v/t51.82787-15/549127494_18383848669126051_8382251072684987345_n.jpg?stp=dst-jpg_tt6&cstp=mx845x446&ctp=s590x590&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=gm5P8tp7S7kQ7kNvwFCoCwt&_nc_oc=Adp3BbxvHvWIuZGCs6TCDkDtq-CVmaynoyZqlh0rqurHbIwYecboHTVJG-jEbn1Y3pA&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=VqIAWjr-FbujmIOgo6jGGg&_nc_ss=72289&oh=00_AQCyVs2OPqFrligp6RM_5tjJuoxw4imQe2ldkcKbvrim7A&oe=6A6D3C0E, https://scontent-lga3-1.xx.fbcdn.net/v/t51.82787-15/549288636_18383848684126051_9117256454105390060_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1920&ctp=s590x590&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=zmlnYPDWs2EQ7kNvwHyesP3&_nc_oc=Adp_R3IjbXmPSOPPU2J7kTK50GP65wli1ixS0GSFhx0ACHzdIZVRfYKjwrUIaLWGta0&_nc_zt=23&se=-1&_nc_ht=scontent-lga3-1.xx&_nc_gid=VqIAWjr-FbujmIOgo6jGGg&_nc_ss=72289&oh=00_AQBqZjRPNgzP98xc2KkrlLA3wz8pFPZ_zMZ3aLiQURbLvA&oe=6A6D50AD, https://scontent-lga3-2.xx.fbcdn.net/v/t51.82787-15/549209929_18383848711126051_3731486930098471608_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1920&ctp=s590x590&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Du06N-WudlkQ7kNvwGTsaGs&_nc_oc=AdojdGSxdCmTFx9-vNE6tdvZtx5bwZBCfrpu_kqGQV-DMsVo9hILAQrrMzPalxrpBYc&_nc_zt=23&se=-1&_nc_ht=scontent-lga3-2.xx&_nc_gid=VqIAWjr-FbujmIOgo6jGGg&_nc_ss=72289&oh=00_AQC-zr_5FsG5uObsQEfE1gmLTmFwMzq--2H9zOzSieGjNg&oe=6A6D310C, https://scontent-lga3-2.xx.fbcdn.net/v/t51.82787-15/548952969_18383848693126051_5963499226889321092_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1920&ctp=s590x590&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ZSxgSxcRaacQ7kNvwGuWJVG&_nc_oc=Adq-yPetH5CUIy60HbUKXK6EH9Cau3Hy_152gkq3iZbQ6wrGMP7IT5HP2JjA4YrcWwI&_nc_zt=23&se=-1&_nc_ht=scontent-lga3-2.xx&_nc_gid=VqIAWjr-FbujmIOgo6jGGg&_nc_ss=72289&oh=00_AQAX5I7jA46V22ID9Sjg-bmDmUueCd6vidd_ZXlE-IvyHg&oe=6A6D5098, https://scontent-lga3-2.xx.fbcdn.net/v/t51.82787-15/548841759_18383848702126051_752165649187128659_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1920&ctp=s590x590&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=HrnbAGTSeK4Q7kNvwHjtNs1&_nc_oc=AdoD6f82N94Y9Qrjay0wWL0huEh8o6fJqG6cxSFUS5d4yqyZ1Y0wW82PKZnYU582vi0&_nc_zt=23&se=-1&_nc_ht=scontent-lga3-2.xx&_nc_gid=VqIAWjr-FbujmIOgo6jGGg&_nc_ss=72289&oh=00_AQC-aJAwOJeK8vfLKjJqTWpGxVPU7i0ATBYMkNk-3omZOA&oe=6A6D4B7F",11,0,0,
Vieira's Gym,facebook,1348222807306186,https://www.facebook.com/vieirasgym/posts/pfbid0ghCBVh5V6GJYXQjuEkFLJ1jMgFgNMWtvLVjZmVcxxNb1hkUSQjBeep9JQXyfCZgQl,2025-07-26T07:48:23.000Z,Seminário de Taekwondo  19.07.2025,,"https://scontent-lga3-1.xx.fbcdn.net/v/t51.82787-10/523169179_18377356312126051_8580327048910264124_n.jpg?stp=dst-jpg_tt6&cstp=mx720x405&ctp=s590x590&_nc_cat=109&ccb=1-7&_nc_sid=5fad0e&_nc_ohc=IponNX4ZNxgQ7kNvwFKBpGG&_nc_oc=AdqJc3ZQKPVQS5q-c9FqWNlKZ0oN31a48euhx96FtJsKrEIdJNAVvpG-Bpl3nupNUxI&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=VqIAWjr-FbujmIOgo6jGGg&_nc_ss=72289&oh=00_AQDl4jbslWDR8kOwarHp9BjxGFRGbOoQrzT6R3J9oWQggQ&oe=6A6D56F2, https://scontent-lga3-2.xx.fbcdn.net/v/t51.82787-10/521567184_18377356321126051_6176299110192822271_n.jpg?stp=dst-jpg_tt6&cstp=mx720x405&ctp=s590x590&_nc_cat=107&ccb=1-7&_nc_sid=5fad0e&_nc_ohc=hkmUxho_ulYQ7kNvwEBW8XX&_nc_oc=AdrBw3P5oHqA0_RSSaxjlYdxT9eyH3Sew_-iSEGUBdS0upWBhRPpRUE6s9OMVCGxVV4&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=VqIAWjr-FbujmIOgo6jGGg&_nc_ss=72289&oh=00_AQCSuZXDb5Kpuk9DJp7IG57Vvn3e-GvhINp83werW2Ecyg&oe=6A6D4502",2,0,0,
Vieira's Gym,facebook,1342893404505793,https://www.facebook.com/vieirasgym/posts/pfbid02zJrTbfN4Q3AccKDB9bC9BczqLVtcbC1ZoU6YFKbZDrKHeAByNWDh24WMTyzUGrfvl,2025-07-20T17:48:30.000Z,🥋Se conseguirmos unir a nossa família pelo espírito nada é impossível de alcançar…Muito obrigado a todos 🤲  #taekwondofamily #taekwondomarcial #matola #maputo #mozambique #mocambique #artesmarciais #martialarts #thankyou #muitoobrigado  #mozambique🇲🇿,"taekwondofamily, taekwondomarcial, matola, maputo, mozambique, mocambique, artesmarciais, martialarts, thankyou, muitoobrigado, mozambique",https://scontent-lga3-1.xx.fbcdn.net/v/t51.82787-15/520944653_18376675552126051_7760101846959529826_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1796&ctp=s640x640&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Ourx0AQgBP4Q7kNvwFXwG0U&_nc_oc=AdoiJAR4RDUPnYGyt1qjfXLMDezQ7Zm9EYyAM6kJZYcrPGOAyXuWBS9UMCFw10nnvYs&_nc_zt=23&se=-1&_nc_ht=scontent-lga3-1.xx&_nc_gid=VqIAWjr-FbujmIOgo6jGGg&_nc_ss=72289&oh=00_AQAzUeT7EYf8t1jEtpvtEKijrOaQwXCD4be99957dqWaug&oe=6A6D34CD,3,0,0,
Vieira's Gym,facebook,1338134991648301,https://www.facebook.com/vieirasgym/posts/pfbid037xnvhWMvDmG4E592NcBvGotS2s1j95CHoPJcKUkJRCe6su66UbJPztMUpRXg8bXBl,2025-07-15T12:39:14.000Z,"Transforme o seu corpo,sua vida a cada treino!!!💪 #Gym #Ginasioemmaputo  #maputocity #transformaçãocorporal  #maputomozambique  @ayed.vilas @kcorreia.vieira","gym, ginasioemmaputo, maputocity, transforma%C3%A7%C3%A3ocorporal, maputomozambique",https://scontent-mia3-3.xx.fbcdn.net/v/t51.82787-15/518221482_18376031005126051_6481820276819439999_n.jpg?stp=dst-jpg_tt6&cstp=mx847x1059&ctp=s640x640&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=bcqehZWyA4EQ7kNvwG76Q7L&_nc_oc=AdpE8UVUgQivQ8uAMY6nWOqe-vHJwWdjznXNly9CFhLrKTpw6AUrHOtMo94pq-8uwEM&_nc_zt=23&_nc_ht=scontent-mia3-3.xx&_nc_gid=Ec-onIxSXPtgbMqJ4Ail0g&_nc_ss=72289&oh=00_AQDuvB6EVssLRn_T5fsfJ0yJcHOYZURbQIVuGMZv6hJ6Pg&oe=6A6D568B,4,0,0,
Vieira's Gym,facebook,1330364715758662,https://www.facebook.com/vieirasgym/posts/pfbid0SLggNkjW8TpFo8XMmvHR39nXCj732Aps5VQYCLRppSSzPvCETZdnt96iFRbmTmuVl,2025-07-06T15:39:31.000Z,Organização é a chave para a liberdade. Liberte-se da desordem e conquiste seus objetivos com mais clareza e eficiência.”    #kickboxing   #wakomoçambique  #mozkickboxing  #mozambique🇲🇿   #kickboxingmoz,"kickboxing, wakomo%C3%A7ambique, mozkickboxing, mozambique, kickboxingmoz",https://scontent-mia5-1.xx.fbcdn.net/v/t51.82787-15/505754393_18374951650126051_1226770732563580589_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x1219&ctp=s590x590&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=hKzH2SzHJX4Q7kNvwHXjRDp&_nc_oc=AdoX8-oA_nzm6hyxfDjrs1HsF9J4wweq5A82pJYtzcUhRqf29W47EBxP0xsp5ZeeJuU&_nc_zt=23&_nc_ht=scontent-mia5-1.xx&_nc_gid=Ec-onIxSXPtgbMqJ4Ail0g&_nc_ss=72289&oh=00_AQA3Y0ptIHdCKhZ0HjeG6NuT9M8BZLYtJ7ne1cOmjScxzQ&oe=6A6D37B0,6,0,1,
Eduardo Delfim Vieira,instagram,3946022296064534565,https://www.instagram.com/p/DbDFl8Qsqgl/,2026-07-21T10:30:08.000Z,Só se realiza aquilo que se acredita. Avante e fé nos nossos sonhos.  #kickboxing  #wakomoçambique #combatsports #vieirasgym #maputomozambique🇲🇿,"kickboxing, wakomoçambique, combatsports, vieirasgym, maputomozambique🇲🇿",https://instagram.fbcn15-1.fna.fbcdn.net/v/t51.82787-15/753231550_18433214974126051_443433838038079502_n.jpg?stp=dst-jpg_e35_s1080x1080_sh2.08_tt6&_nc_ht=instagram.fbcn15-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2gELnW0YRzXy2yqwEELNYqwK2dJ8oNGZbQP96XA6DiznxFgmgyqloKyWuAZJ-jR1nik&_nc_ohc=bxeUc4JqBPUQ7kNvwEeHhAE&_nc_gid=RWHBawbZOLXMdYuGsEcfGw&edm=APU89FABAAAA&ccb=7-5&oh=00_AQAJ_u3V8Sa4MZ1TwPR_rO1PZWxydlP101n6bLpec7GvOQ&oe=6A6D394E&_nc_sid=bc0c2c,-1,0,0,
